POP_SIZE,max_gen,elitism,mut_prob,xo_prob,mutation,crossover,selection_algorithm,best_fitness,timestamp
100,100,True,0.2,0.8,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:22:48.817437
100,100,True,0.2,0.9,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:23:49.383976
100,100,True,0.2,0.9,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:23:59.940320
100,100,True,0.2,0.9,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:24:58.308156
100,100,True,0.2,0.9,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:25:08.527464
100,100,True,0.2,0.9,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:26:09.452338
100,100,True,0.2,0.9,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 13:26:20.368074
100,100,True,0.2,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 13:27:17.876175
100,100,True,0.2,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:27:28.081216
100,100,True,0.2,0.9,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 13:28:28.757378
100,100,True,0.2,0.9,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:28:39.377371
100,100,True,0.2,0.9,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:29:37.425405
100,100,True,0.2,0.9,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 13:29:47.852502
100,100,True,0.3,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:30:48.410729
100,100,True,0.3,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:30:59.012480
100,100,True,0.3,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:31:57.049711
100,100,True,0.3,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:32:07.337455
100,100,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:33:08.101847
100,100,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 13:33:18.487625
100,100,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:34:17.062019
100,100,True,0.3,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.13997084244475427,2025-05-17 13:34:27.450904
100,100,True,0.3,0.7,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.10690449676496672,2025-05-17 13:35:28.861336
100,100,True,0.3,0.7,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:35:39.100883
100,100,True,0.3,0.7,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:36:37.691700
100,100,True,0.3,0.7,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:36:48.016738
100,100,True,0.3,0.8,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:37:48.381519
100,100,True,0.3,0.8,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:37:58.942718
100,100,True,0.3,0.8,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:38:58.029503
100,100,True,0.3,0.8,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:39:08.300739
100,100,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.16659862556700822,2025-05-17 13:40:12.885030
100,100,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 13:40:23.835635
100,100,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 13:41:22.208074
100,100,True,0.3,0.8,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-17 13:41:32.361174
100,100,True,0.3,0.8,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:42:33.095566
100,100,True,0.3,0.8,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:42:43.495342
100,100,True,0.3,0.8,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:43:41.369631
100,100,True,0.3,0.8,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:43:51.909731
100,100,True,0.3,0.9,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:44:52.330855
100,100,True,0.3,0.9,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-17 13:45:02.705122
100,100,True,0.3,0.9,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-17 13:46:02.523602
100,100,True,0.3,0.9,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:46:13.361236
100,100,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.1895214165917356,2025-05-17 13:47:16.213094
100,100,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.16659862556700383,2025-05-17 13:47:27.602315
100,100,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.13997084244474906,2025-05-17 13:48:26.137155
100,100,True,0.3,0.9,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:48:36.482978
100,100,True,0.3,0.9,full_position_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-17 13:49:37.829123
100,100,True,0.3,0.9,full_position_swap_2teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-17 13:49:48.558181
100,100,True,0.3,0.9,full_position_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.10690449676496672,2025-05-17 13:50:52.262977
100,100,True,0.3,0.9,full_position_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-17 13:51:04.342145
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-19 13:31:38.445434
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-19 13:31:41.286024
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-19 13:31:50.639467
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-19 13:31:53.419551
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-19 13:40:02.048906
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-19 13:40:04.845117
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-19 13:40:13.790009
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-19 13:40:16.771386
50,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.209956263667129,2025-05-19 13:40:25.138448
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,roulette_selection,0.05714285714285552,2025-05-19 14:03:37.856014
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_whole_position,tournament_selection,0.05714285714285552,2025-05-19 14:03:41.125136
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,roulette_selection,0.05714285714285552,2025-05-19 14:03:52.256791
50,50,True,0.1,0.7,single_player_swap_2teams,crossover_swap_extreme_player,tournament_selection,0.05714285714285552,2025-05-19 14:03:55.506258
50,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_whole_position,roulette_selection,0.1895214165917356,2025-05-19 14:04:09.644636
50,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_whole_position,tournament_selection,0.10690449676496672,2025-05-19 14:04:14.151483
50,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,roulette_selection,0.13997084244474906,2025-05-19 14:04:30.618528
50,50,True,0.1,0.7,single_player_shift_all_teams,crossover_swap_extreme_player,tournament_selection,0.10690449676496672,2025-05-19 14:04:36.693672
